"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2009","237.75","225.41","238.84","223.32","4.30B","5.47%"
"04/01/2009","225.41","218.74","229.32","216.44","4.39B","3.04%"
"03/01/2009","218.77","211.27","226.23","199.30","5.37B","3.55%"
"02/01/2009","211.27","227.76","233.03","209.85","4.72B","-7.24%"
"01/01/2009","227.76","246.66","252.42","226.92","4.75B","-7.66%"
"12/01/2008","246.66","248.55","249.05","232.46","4.81B","-0.77%"
"11/01/2008","248.57","253.68","260.59","221.47","5.46B","-2.01%"
"10/01/2008","253.68","285.26","289.46","225.34","7.76B","-11.08%"
"09/01/2008","285.30","289.98","301.20","277.85","5.56B","-1.61%"
"08/01/2008","289.98","282.87","299.59","281.98","3.98B","2.51%"
"07/01/2008","282.87","273.94","287.77","271.86","5.34B","3.25%"
"06/01/2008","273.97","293.82","295.34","273.31","4.63B","-6.76%"
"05/01/2008","293.82","290.10","295.12","286.86","3.86B","1.28%"
"04/01/2008","290.10","291.22","295.61","287.97","4.07B","-0.38%"
"03/01/2008","291.22","282.82","292.87","277.77","3.76B","2.97%"
"02/01/2008","282.83","283.56","290.04","277.67","3.63B","-0.26%"
"01/01/2008","283.56","299.52","302.83","274.03","4.77B","-5.34%"
"12/01/2007","299.55","303.32","307.71","297.89","2.89B","-1.25%"
"11/01/2007","303.33","294.91","303.54","288.07","3.65B","2.86%"
"10/01/2007","294.91","290.10","295.52","286.85","3.61B","1.66%"
"09/01/2007","290.10","278.51","290.21","274.82","2.80B","4.16%"
"08/01/2007","278.51","271.80","285.42","269.23","4.18B","2.47%"
"07/01/2007","271.80","278.44","285.16","270.88","3.61B","-2.38%"
"06/01/2007","278.44","284.69","287.19","275.55","3.72B","-2.20%"
"05/01/2007","284.69","281.34","286.05","277.68","3.70B","1.19%"
"04/01/2007","281.34","272.68","284.18","272.68","3.49B","3.18%"
"03/01/2007","272.68","268.63","274.13","261.33","3.68B","1.51%"
"02/01/2007","268.63","273.35","276.69","264.07","2.55B","-1.73%"
"01/01/2007","273.35","268.38","274.26","267.84","2.60B","1.84%"
"12/01/2006","268.41","262.66","270.16","260.24","2.26B","2.19%"
"11/01/2006","262.66","265.52","266.03","260.25","2.93B","-1.08%"
"10/01/2006","265.52","260.75","267.64","258.44","2.99B","1.83%"
"09/01/2006","260.75","261.67","264.58","259.08","2.31B","-0.35%"
"08/01/2006","261.67","252.59","262.43","250.52","2.23B","3.59%"
"07/01/2006","252.59","248.12","254.43","245.95","2.17B","1.80%"
"06/01/2006","248.12","245.19","250.36","240.34","2.39B","1.19%"
"05/01/2006","245.19","244.01","248.60","241.15","2.64B","0.48%"
"04/01/2006","244.01","242.52","244.65","237.33","1.96B","0.61%"
"03/01/2006","242.52","242.07","248.54","241.05","2.32B","0.19%"
"02/01/2006","242.07","239.75","245.64","236.78","1.98B","0.97%"
"01/01/2006","239.75","240.17","243.42","238.17","2.34B","-0.17%"
"12/01/2005","240.17","241.15","247.64","239.49","2.03B","-0.41%"
