"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/1998","215.20","215.20","215.20","215.20","","10.66%"
"02/01/1998","194.47","194.47","194.47","194.47","","0.20%"
"01/01/1998","194.08","194.08","194.08","194.08","","5.36%"
"12/01/1997","184.21","184.21","184.21","184.21","","2.85%"
"11/01/1997","179.10","179.10","179.10","179.10","","13.39%"
"10/01/1997","157.95","157.95","157.95","157.95","","2.81%"
"09/01/1997","153.64","153.64","153.64","153.64","","8.97%"
"08/01/1997","140.99","140.99","140.99","140.99","","-4.47%"
"07/01/1997","147.59","147.59","147.59","147.59","","0.65%"
"06/01/1997","146.64","146.64","146.64","146.64","","2.66%"
"05/01/1997","142.84","142.84","142.84","142.84","","5.59%"
"04/01/1997","135.28","135.28","135.28","135.28","","3.18%"
"03/01/1997","131.11","131.11","131.11","131.11","","-8.19%"
"02/01/1997","142.80","142.80","142.80","142.80","","3.93%"
"01/01/1997","137.40","137.40","137.40","137.40","","2.29%"
"12/01/1996","134.33","134.33","134.33","134.33","","3.20%"
"11/01/1996","130.17","130.17","130.17","130.17","","6.60%"
"10/01/1996","122.11","122.11","122.11","122.11","","1.97%"
"09/01/1996","119.75","119.75","119.75","119.75","","0.88%"
"08/01/1996","118.71","118.71","118.71","118.71","","-3.34%"
"07/01/1996","122.81","122.81","122.81","122.81","","-8.06%"
"06/01/1996","133.58","133.58","133.58","133.58","","0.59%"
"05/01/1996","132.79","132.79","132.79","132.79","","-0.55%"
"04/01/1996","133.53","133.53","133.53","133.53","","2.27%"
"03/01/1996","130.56","130.56","130.56","130.56","","-2.78%"
"02/01/1996","134.29","134.29","134.29","134.29","","-3.84%"
"01/01/1996","139.65","139.65","139.65","139.65","","1.69%"
"12/01/1995","137.33","137.33","137.33","137.33","","3.88%"
"11/01/1995","132.20","132.20","132.20","132.20","","2.26%"
"10/01/1995","129.28","129.28","129.28","129.28","","0.72%"
"09/01/1995","128.35","128.35","128.35","128.35","","7.99%"
"08/01/1995","118.85","118.85","118.85","118.85","","4.53%"
"07/01/1995","113.70","113.70","113.70","113.70","","3.44%"
"06/01/1995","109.92","109.92","109.92","109.92","","2.75%"
"05/01/1995","106.98","106.98","106.98","106.98","","-0.71%"
"04/01/1995","107.74","107.74","107.74","107.74","","2.14%"
"03/01/1995","105.48","105.48","105.48","105.48","","0.23%"
"02/01/1995","105.24","105.24","105.24","105.24","","0.57%"
"01/01/1995","104.64","104.64","104.64","104.64","","4.64%"
"12/01/1994","100.00","100.00","100.00","100.00","","0.46%"
"11/01/1994","99.54","99.54","99.54","99.54","","-6.40%"
"10/01/1994","106.35","106.35","106.35","106.35","","-0.84%"
"09/01/1994","107.25","107.25","107.25","107.25","","-2.08%"
"08/01/1994","109.53","109.53","109.53","109.53","","0.34%"
"07/01/1994","109.16","109.16","109.16","109.16","","1.51%"
"06/01/1994","107.54","107.54","107.54","107.54","","0.77%"
"05/01/1994","106.72","106.72","106.72","106.72","","1.59%"
"04/01/1994","105.05","105.05","105.05","105.05","","2.22%"
"03/01/1994","102.77","102.77","102.77","102.77","","-3.15%"
"02/01/1994","106.11","106.11","106.11","106.11","","-5.94%"
"01/01/1994","112.81","112.81","112.81","112.81","","3.32%"
"12/01/1993","109.18","109.18","109.18","109.18","","-1.77%"
"11/01/1993","111.15","111.15","111.15","111.15","","-5.69%"
"10/01/1993","117.85","117.85","117.85","117.85","","0.15%"
"09/01/1993","117.67","117.67","117.67","117.67","","-1.76%"
"08/01/1993","119.78","119.78","119.78","119.78","","3.91%"
"07/01/1993","115.27","115.27","115.27","115.27","","1.30%"
"06/01/1993","113.79","113.79","113.79","113.79","","4.99%"
"05/01/1993","108.38","108.38","108.38","108.38","","3.22%"
"04/01/1993","105.00","105.00","105.00","105.00","","-3.04%"
"03/01/1993","108.29","108.29","108.29","108.29","","2.31%"
"02/01/1993","105.85","105.85","105.85","105.85","","6.65%"
"01/01/1993","99.25","99.25","99.25","99.25","","0.76%"
"12/01/1992","98.50","98.50","98.50","98.50","","5.09%"
"11/01/1992","93.73","93.73","93.73","93.73","","2.17%"
"10/01/1992","91.74","91.74","91.74","91.74","","-1.09%"
"09/01/1992","92.75","92.75","92.75","92.75","","1.30%"
"08/01/1992","91.56","91.56","91.56","91.56","","-1.31%"
"07/01/1992","92.78","92.78","92.78","92.78","","6.53%"
"06/01/1992","87.09","87.09","87.09","87.09","","1.60%"
"05/01/1992","85.72","85.72","85.72","85.72","","-3.13%"
"04/01/1992","88.49","88.49","88.49","88.49","","8.01%"
"03/01/1992","81.93","81.93","81.93","81.93","","-0.02%"
"02/01/1992","81.95","81.95","81.95","81.95","","-2.90%"
"01/01/1992","84.40","84.40","84.40","84.40","","-4.88%"
"12/01/1991","88.73","88.73","88.73","88.73","","9.13%"
"11/01/1991","81.31","81.31","81.31","81.31","","-4.27%"
"10/01/1991","84.94","84.94","84.94","84.94","","1.63%"
"09/01/1991","83.58","83.58","83.58","83.58","","-1.17%"
