"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/1991","79.01","79.01","79.01","79.01","","-3.02%"
"08/01/1991","81.47","81.47","81.47","81.47","","1.33%"
"07/01/1991","80.40","80.40","80.40","80.40","","1.36%"
"06/01/1991","79.32","79.32","79.32","79.32","","-5.18%"
"05/01/1991","83.65","83.65","83.65","83.65","","8.05%"
"04/01/1991","77.42","77.42","77.42","77.42","","-0.04%"
"03/01/1991","77.45","77.45","77.45","77.45","","0.26%"
"02/01/1991","77.25","77.25","77.25","77.25","","5.16%"
"01/01/1991","73.46","73.46","73.46","73.46","","9.14%"
"12/01/1990","67.31","67.31","67.31","67.31","","4.83%"
"11/01/1990","64.21","64.21","64.21","64.21","","5.31%"
"10/01/1990","60.97","60.97","60.97","60.97","","-2.74%"
"09/01/1990","62.69","62.69","62.69","62.69","","-8.39%"
"08/01/1990","68.43","68.43","68.43","68.43","","-12.59%"
"07/01/1990","78.29","78.29","78.29","78.29","","-1.41%"
"06/01/1990","79.41","79.41","79.41","79.41","","-0.60%"
"05/01/1990","79.89","79.89","79.89","79.89","","7.38%"
"04/01/1990","74.40","74.40","74.40","74.40","","-2.14%"
"03/01/1990","76.03","76.03","76.03","76.03","","4.14%"
"02/01/1990","73.01","73.01","73.01","73.01","","2.30%"
"01/01/1990","71.37","71.37","71.37","71.37","","-4.88%"
