"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/1997","259.92","253.04","260.76","248.45","","4.17%"
"11/01/1997","249.52","244.67","254.04","238.02","","4.21%"
"10/01/1997","239.44","237.85","251.09","226.83","","0.91%"
"09/01/1997","237.29","231.75","240.95","225.09","","5.66%"
"08/01/1997","224.58","240.96","243.56","221.48","","-8.05%"
"07/01/1997","244.24","241.51","249.16","240.29","","1.86%"
"06/01/1997","239.79","218.30","242.74","217.77","","9.22%"
"05/01/1997","219.55","205.11","220.08","205.11","","5.93%"
"04/01/1997","207.26","194.77","207.26","186.79","","8.11%"
"03/01/1997","191.72","209.08","216.12","191.72","","-6.86%"
"02/01/1997","205.85","202.49","217.83","200.61","","1.26%"
"01/01/1997","203.28","182.67","203.28","182.67","","10.79%"
"12/01/1996","183.49","191.16","191.16","180.06","","-4.49%"
"11/01/1996","192.12","177.35","193.12","177.35","","8.20%"
"10/01/1996","177.56","177.02","181.92","174.40","","0.70%"
"09/01/1996","176.32","163.64","176.32","163.52","","8.07%"
"08/01/1996","163.16","161.26","169.20","161.26","","3.56%"
"07/01/1996","157.55","166.62","166.62","156.08","","-4.96%"
"06/01/1996","165.77","163.26","166.69","163.15","","1.76%"
"05/01/1996","162.91","156.38","163.59","150.31","","3.90%"
"04/01/1996","156.79","162.75","163.61","153.24","","-1.94%"
"03/01/1996","159.90","162.72","166.93","157.17","","-0.11%"
"02/01/1996","160.08","162.76","167.32","159.63","","-1.72%"
"01/01/1996","162.88","152.66","162.88","147.16","","5.42%"
"12/01/1995","154.50","146.08","155.10","146.08","","5.17%"
"11/01/1995","146.90","141.41","146.90","140.18","","4.70%"
"10/01/1995","140.30","136.47","143.71","136.47","","2.66%"
"09/01/1995","136.66","125.37","137.09","125.37","","8.62%"
"08/01/1995","125.82","126.07","126.07","123.53","","-0.40%"
"07/01/1995","126.33","121.46","126.33","117.14","","4.63%"
"06/01/1995","120.74","116.38","123.61","116.38","","4.14%"
"05/01/1995","115.94","113.08","115.94","109.80","","2.29%"
"04/01/1995","113.34","111.43","114.83","111.14","","2.50%"
"03/01/1995","110.58","107.58","114.20","106.79","","2.77%"
"02/01/1995","107.60","105.78","107.60","105.12","","1.16%"
"01/01/1995","106.37","99.65","106.37","98.31","","6.37%"
"12/01/1994","100.00","98.60","101.49","96.82","","0.63%"
"11/01/1994","99.37","98.44","100.88","96.52","","0.71%"
"10/01/1994","98.67","98.54","98.69","95.86","","1.00%"
"09/01/1994","97.69","96.10","97.91","95.11","","1.87%"
"08/01/1994","95.90","86.22","95.90","86.22","","11.28%"
"07/01/1994","86.18","85.44","86.18","83.88","","1.26%"
"06/01/1994","85.11","87.69","88.90","85.11","","-2.98%"
"05/01/1994","87.72","85.83","88.20","84.20","","5.76%"
"04/01/1994","82.94","79.09","83.09","79.09","","3.13%"
"03/01/1994","80.42","85.13","85.55","80.42","","-5.85%"
"02/01/1994","85.42","90.56","91.05","84.50","","-6.18%"
"01/01/1994","91.05","90.79","93.12","88.45","","0.36%"
"12/01/1993","90.72","89.33","91.63","87.63","","1.60%"
"11/01/1993","89.29","87.53","90.89","87.33","","2.20%"
"10/01/1993","87.37","83.17","88.01","82.21","","5.48%"
"09/01/1993","82.83","83.45","85.42","80.88","","-1.13%"
"08/01/1993","83.78","80.75","84.36","76.89","","3.75%"
"07/01/1993","80.75","86.07","86.67","80.75","","-7.70%"
"06/01/1993","87.49","91.28","91.96","87.49","","-3.72%"
"05/01/1993","90.87","91.46","92.33","88.04","","2.03%"
"04/01/1993","89.06","85.52","89.59","81.13","","1.90%"
"03/01/1993","87.40","88.01","90.43","82.93","","0.66%"
"02/01/1993","86.83","92.82","93.55","81.36","","-7.28%"
"01/01/1993","93.65","101.65","101.65","93.08","","-8.11%"
"12/01/1992","101.91","104.87","108.46","101.91","","-1.91%"
"11/01/1992","103.89","102.59","105.14","98.73","","2.56%"
"10/01/1992","101.30","98.14","101.30","95.18","","2.59%"
"09/01/1992","98.74","105.70","106.90","97.73","","-5.47%"
"08/01/1992","104.45","109.92","110.03","104.45","","-3.67%"
"07/01/1992","108.43","104.13","108.68","103.59","","6.15%"
